,0
0,-0.0060940464
1,-0.0060940464
2,-0.0060940464
3,-0.0060940464
4,-0.0060940464
5,-0.0060940464
6,-0.0060940464
7,-0.0060940464
8,-0.0060940464
9,-0.0060940464
10,-0.0060940464
11,-0.0060940464
12,-0.0060940464
13,-0.0060940464
14,-0.0060940464
15,-0.0060940464
16,-0.0060940464
17,-0.0060940464
18,-0.0060940464
19,-0.0060940464
20,-0.0060940464
21,-0.0060940464
22,-0.0060940464
23,-0.0060940464
24,-0.0060940464
25,-0.0060940464
26,-0.0060940464
27,-0.0060940464
28,-0.0060940464
29,-0.0060940464
30,-0.0060940464
31,-0.0060940464
32,-0.0060940464
33,-0.0060940464
34,-0.0060940464
35,-0.0060940464
36,-0.0060940464
37,-0.0060940464
38,-0.0060940464
39,-0.0060940464
40,-0.0060940464
41,-0.0060940464
42,-0.0060940464
43,-0.0060940464
44,-0.0060940464
45,-0.0060940464
46,-0.0060940464
47,-0.0060940464
48,-0.0060940464
49,-0.0060940464
50,-0.0060940464
51,-0.0060940464
52,-0.0060940464
53,-0.0060940464
54,-0.0060940464
55,-0.0060940464
56,-0.0060940464
57,-0.0060940464
58,-0.0060940464
59,-0.0060940464
60,-0.0060940464
61,-0.0060940464
62,-0.0060940464
63,-0.0060940464
64,-0.0060940464
65,-0.0060940464
66,-0.0060940464
67,-0.0060940464
68,-0.0060940464
69,-0.0060940464
70,-0.0060940464
71,-0.0060940464
72,-0.0060940464
73,-0.0060940464
74,-0.0060940464
75,-0.0060940464
76,-0.0060940464
77,-0.0060940464
78,-0.0060940464
79,-0.0060940464
80,-0.0060940464
81,-0.0060940464
82,-0.0060940464
83,-0.0060940464
84,-0.0060940464
85,-0.0060940464
86,-0.0060940464
87,-0.0060940464
88,-0.0060940464
89,-0.0060940464
90,-0.0060940464
91,-0.0060940464
92,-0.0060940464
93,-0.0060940464
94,-0.0060940464
95,-0.0060940464
96,-0.0060940464
97,-0.0060940464
98,-0.0060940464
99,-0.0060940464
100,-0.0060940464
101,-0.0060940464
102,-0.0060940464
103,-0.0060940464
104,-0.0060940464
105,-0.0060940464
106,-0.0060940464
107,-0.0060940464
108,-0.0060940464
109,-0.0060940464
110,-0.0060940464
111,-0.0060940464
112,-0.0060940464
113,-0.0060940464
114,-0.0060940464
115,-0.0060940464
116,-0.0060940464
117,-0.0060940464
118,-0.0060940464
119,-0.0060940464
120,-0.0060940464
121,-0.0060940464
122,-0.0060940464
123,-0.0060940464
124,-0.0060940464
125,-0.0060940464
126,-0.0060940464
127,-0.0060940464
128,-0.0060940464
129,-0.0060940464
130,-0.0060940464
131,-0.0060940464
132,-0.0060940464
133,-0.0060940464
134,-0.0060940464
135,-0.0060940464
136,-0.0060940464
137,-0.0060940464
138,-0.0060940464
139,-0.0060940464
140,-0.0060940464
141,-0.0060940464
142,-0.0060940464
143,-0.0060940464
144,-0.0060940464
145,-0.0060940464
146,-0.0060940464
147,-0.0060940464
148,-0.0060940464
149,-0.0060940464
150,-0.0060940464
151,-0.0060940464
152,-0.0060940464
153,-0.0060940464
154,-0.0060940464
155,-0.0060940464
156,-0.0060940464
157,-0.0060940464
