,0
0,0.008336723
1,0.008336697
2,0.008337045
3,0.008336819
4,0.008336749
5,0.008336658
6,0.008336659
7,0.008336676
8,0.008336678
9,0.008336656
10,0.008336659
11,0.0083366595
12,0.008336697
13,0.008336707
14,0.008336677
15,0.008336699
16,0.008336698
17,0.008336706
18,0.008336727
19,0.008336713
20,0.0083367275
21,0.008336726
22,0.00833672
23,0.008336725
24,0.0083367275
25,0.0083367275
26,0.008336696
27,0.008336696
28,0.008336696
29,0.008336696
30,0.008336696
31,0.008336696
32,0.008336696
33,0.008336726
34,0.008336696
35,0.008336712
36,0.008336727
37,0.008336712
38,0.008336696
39,0.008336726
40,0.008336697
41,0.008336727
42,0.008336696
43,0.008336703
44,0.008336726
45,0.008336726
46,0.008336703
47,0.0083367005
48,0.008336699
49,0.008336732
50,0.008336704
51,0.008336723
52,0.008336697
53,0.008336727
54,0.008336704
55,0.008336693
56,0.008336696
57,0.008336727
58,0.008336727
59,0.008336726
60,0.008336696
61,0.008336696
62,0.008336696
63,0.008336696
64,0.008336696
65,0.008336696
66,0.008336696
67,0.008336696
68,0.008336696
69,0.008336696
70,0.008336696
71,0.008336696
72,0.008336696
73,0.008336696
74,0.008336696
75,0.008336696
76,0.008336696
77,0.008336696
78,0.008336738
79,0.008336743
80,0.0083367005
81,0.0083367005
82,0.008336693
83,0.008336702
84,0.008336669
85,0.008336704
86,0.008336695
87,0.008336704
88,0.008336699
89,0.00833667
90,0.008336714
91,0.008336712
92,0.0083367275
93,0.008336712
94,0.008336704
95,0.008336703
96,0.008336697
97,0.008336713
98,0.008336726
99,0.008336696
100,0.008336712
101,0.008336696
102,0.008336696
103,0.008336696
104,0.008336696
105,0.008336696
106,0.008336696
107,0.008336726
108,0.008336696
109,0.008336696
110,0.008336696
111,0.008336727
112,0.008336696
113,0.008336727
114,0.008336726
115,0.008336726
116,0.008336696
117,0.008336727
118,0.008336696
119,0.008336727
120,0.008336696
121,0.008336727
122,0.008336727
123,0.008336726
124,0.008336727
125,0.008336704
126,0.008336704
127,0.008336717
128,0.008336696
129,0.008336728
130,0.008336726
131,0.008336697
132,0.008336704
133,0.008336699
134,0.0083367005
135,0.008336697
136,0.008336699
137,0.008336699
138,0.008336714
139,0.008336697
140,0.00833674
141,0.00833674
142,0.008336743
143,0.0083367005
144,0.008336701
145,0.008336704
146,0.008336696
147,0.008336669
148,0.008336714
149,0.008336793
150,0.008336714
151,0.008336715
152,0.008336704
153,0.008336713
154,0.008336695
155,0.008336686
156,0.008336696
157,0.00833666
158,0.008336667
159,0.008336728
160,0.0083367275
161,0.00833669
162,0.008336696
163,0.0083367275
164,0.008336711
165,0.008336726
166,0.008336726
167,0.008336696
168,0.008336725
169,0.008336712
170,0.008336733
171,0.008336696
172,0.008336696
173,0.008336696
174,0.008336696
175,0.008336696
176,0.008336696
177,0.008336712
178,0.008336712
179,0.008336727
180,0.008336726
181,0.008336727
182,0.008336696
183,0.008336703
184,0.008336727
185,0.008336696
186,0.008336696
187,0.008336697
188,0.008336697
189,0.0083367
190,0.008336699
191,0.008336717
192,0.008336695
193,0.008336727
194,0.008336697
195,0.0083367005
196,0.008336704
197,0.008336704
198,0.00833673
199,0.0083367005
200,0.008336727
201,0.008336697
202,0.008336696
203,0.008336696
204,0.008336696
205,0.008336696
206,0.008336696
207,0.008336727
208,0.008336696
209,0.008336696
210,0.008336696
211,0.008336696
212,0.008336696
213,0.008336696
214,0.008336687
215,0.008336697
216,0.008336695
217,0.00833668
218,0.008336687
219,0.008336717
220,0.008336725
221,0.008336703
222,0.008336696
223,0.008336689
224,0.0083367275
225,0.008336726
226,0.008336704
227,0.008336726
228,0.008336696
229,0.008336711
230,0.008336696
231,0.008336726
232,0.008336727
233,0.008336696
234,0.008336696
235,0.008336696
236,0.008336726
237,0.008336703
238,0.008336726
239,0.008336712
240,0.008336693
241,0.008336727
242,0.008336696
243,0.008336728
244,0.008336696
245,0.008336696
246,0.008336712
247,0.008336727
248,0.008336726
249,0.008336689
250,0.008336711
251,0.008336712
252,0.008336704
253,0.008336696
254,0.008336696
255,0.008336727
256,0.008336726
257,0.008336703
258,0.008336711
259,0.008336712
260,0.008336726
261,0.008336696
262,0.008336697
263,0.008336699
264,0.008336696
265,0.008336727
266,0.008336696
267,0.008336696
268,0.008336727
269,0.008336727
270,0.008336696
271,0.008336696
272,0.008336696
273,0.008336696
274,0.008336696
275,0.008336696
276,0.008336696
277,0.008336696
278,0.008336696
279,0.008336696
280,0.008336696
281,0.008336696
282,0.008336696
283,0.008336696
284,0.008336696
285,0.008336696
286,0.008336696
287,0.008336696
288,0.008336727
289,0.008336727
290,0.008336696
291,0.008336727
292,0.008336714
293,0.008336696
294,0.008336734
295,0.008336703
296,0.008336697
297,0.008336726
298,0.008336704
299,0.008336696
300,0.008336696
301,0.008336734
302,0.008336697
303,0.008336696
304,0.008336696
305,0.008336727
306,0.008336726
307,0.008336711
308,0.008336727
309,0.008336711
310,0.008336696
311,0.008336696
312,0.008336696
313,0.008336696
314,0.008336696
315,0.008336696
316,0.008336696
317,0.008336696
318,0.008336696
319,0.008336696
320,0.008336696
321,0.008336696
322,0.008336696
323,0.008336696
324,0.008336696
325,0.008336696
326,0.008336696
327,0.008336696
328,0.008336696
329,0.008336696
330,0.008336696
331,0.008336696
332,0.008336696
333,0.008336727
334,0.008336727
335,0.008336727
336,0.008336711
337,0.008336697
338,0.008336696
339,0.008336727
340,0.008336727
341,0.008336711
342,0.008336696
343,0.008336696
344,0.008336727
345,0.008336696
346,0.008336726
347,0.008336696
348,0.008336696
349,0.008336696
350,0.008336727
351,0.008336696
352,0.008336696
353,0.008336696
354,0.008336696
355,0.008336696
356,0.008336696
357,0.008336696
358,0.008336696
359,0.008336696
360,0.008336696
361,0.008336696
362,0.008336696
363,0.008336696
364,0.008336696
365,0.008336696
366,0.008336696
367,0.008336696
368,0.008336696
369,0.008336696
370,0.008336696
371,0.008336696
372,0.008336696
373,0.008336696
374,0.008336727
375,0.008336727
376,0.008336696
377,0.008336696
378,0.008336697
379,0.008336727
380,0.008336699
381,0.008336727
382,0.008336696
383,0.008336696
384,0.008336726
385,0.008336696
386,0.008336696
387,0.008336711
388,0.008336696
389,0.008336726
390,0.008336696
391,0.008336696
392,0.008336696
393,0.008336696
394,0.008336737
395,0.008336723
396,0.00833673
397,0.008336699
398,0.008336702
399,0.00833671
400,0.008337058
401,0.008336833
402,0.008336721
403,0.008336661
404,0.008336625
405,0.008336628
406,0.008336987
407,0.008336788
408,0.008336708
409,0.008336647
410,0.008336635
411,0.008336585
412,0.008336633
413,0.008336634
414,0.0083366595
415,0.008336638
416,0.00833666
417,0.008336696
418,0.008336669
419,0.008336685
420,0.008336721
421,0.008336709
422,0.008336698
423,0.008336725
424,0.008336699
425,0.0083367275
426,0.008336726
427,0.008336727
428,0.0083367005
429,0.008336726
430,0.008336726
431,0.008336696
432,0.008336696
433,0.008336696
434,0.008336696
435,0.008336696
436,0.008336712
437,0.008336697
438,0.008336713
439,0.008336703
440,0.008336727
441,0.008336696
442,0.008336697
443,0.00833673
444,0.008336715
445,0.008336704
446,0.008336706
447,0.008336732
448,0.00833673
449,0.008336723
450,0.008336734
