,0
0,0.0010170601
1,0.0010170601
2,0.0010170601
3,0.0010170601
4,0.0010170601
5,0.0010170601
6,0.0010170601
7,0.0010170601
8,0.0010170601
9,0.0010170601
10,0.0010170601
11,0.0010170601
12,0.0010170601
13,0.0010170601
14,0.0010170601
15,0.0010170601
16,0.0010170601
17,0.0010170601
18,0.0010170601
19,0.0010170601
20,0.0010170601
21,0.0010170601
22,0.0010170601
23,0.0010170601
24,0.0010170601
25,0.0010170601
26,0.0010170601
27,0.0010170601
28,0.0010170601
29,0.0010170601
30,0.0010170601
31,0.0010170601
32,0.0010170601
33,0.0010170601
34,0.0010170601
35,0.0010170601
36,0.0010170601
37,0.0010170601
38,0.0010170601
39,0.0010170601
40,0.0010170601
41,0.0010170601
42,0.0010170601
43,0.0010170601
44,0.0010170601
45,0.0010170601
46,0.0010170601
47,0.0010170601
48,0.0010170601
49,0.0010170601
50,0.0010170601
51,0.0010170601
52,0.0010170601
53,0.0010170601
54,0.0010170601
55,0.0010170601
56,0.0010170601
57,0.0010170601
58,0.0010170601
59,0.0010170601
60,0.0010170601
61,0.0010170601
62,0.0010170601
63,0.0010170601
64,0.0010170601
65,0.0010170601
66,0.0010170601
67,0.0010170601
68,0.0010170601
69,0.0010170601
70,0.0010170601
71,0.0010170601
72,0.0010170601
73,0.0010170601
74,0.0010170601
75,0.0010170601
76,0.0010170601
77,0.0010170601
78,0.0010170601
79,0.0010170601
80,0.0010170601
81,0.0010170601
82,0.0010170601
83,0.0010170601
84,0.0010170601
85,0.0010170601
86,0.0010170601
87,0.0010170601
88,0.0010170601
89,0.0010170601
90,0.0010170601
91,0.0010170601
92,0.0010170601
93,0.0010170601
94,0.0010170601
95,0.0010170601
96,0.0010170601
97,0.0010170601
98,0.0010170601
99,0.0010170601
100,0.0010170601
101,0.0010170601
102,0.0010170601
103,0.0010170601
104,0.0010170601
105,0.0010170601
106,0.0010170601
107,0.0010170601
108,0.0010170601
109,0.0010170601
110,0.0010170601
111,0.0010170601
112,0.0010170601
113,0.0010170601
114,0.0010170601
115,0.0010170601
116,0.0010170601
117,0.0010170601
118,0.0010170601
119,0.0010170601
120,0.0010170601
121,0.0010170601
122,0.0010170601
123,0.0010170601
124,0.0010170601
125,0.0010170601
126,0.0010170601
127,0.0010170601
128,0.0010170601
129,0.0010170601
130,0.0010170601
131,0.0010170601
132,0.0010170601
133,0.0010170601
134,0.0010170601
135,0.0010170601
136,0.0010170601
137,0.0010170601
138,0.0010170601
139,0.0010170601
140,0.0010170601
141,0.0010170601
142,0.0010170601
143,0.0010170601
144,0.0010170601
145,0.0010170601
146,0.0010170601
147,0.0010170601
148,0.0010170601
149,0.0010170601
150,0.0010170601
151,0.0010170601
152,0.0010170601
153,0.0010170601
154,0.0010170601
155,0.0010170601
156,0.0010170601
157,0.0010170601
158,0.0010170601
159,0.0010170601
160,0.0010170601
161,0.0010170601
162,0.0010170601
163,0.0010170601
164,0.0010170601
165,0.0010170601
166,0.0010170601
167,0.0010170601
168,0.0010170601
169,0.0010170601
170,0.0010170601
171,0.0010170601
172,0.0010170601
173,0.0010170601
174,0.0010170601
175,0.0010170601
176,0.0010170601
177,0.0010170601
178,0.0010170601
179,0.0010170601
180,0.0010170601
181,0.0010170601
182,0.0010170601
183,0.0010170601
184,0.0010170601
185,0.0010170601
186,0.0010170601
187,0.0010170601
188,0.0010170601
189,0.0010170601
190,0.0010170601
191,0.0010170601
192,0.0010170601
193,0.0010170601
194,0.0010170601
195,0.0010170601
196,0.0010170601
197,0.0010170601
198,0.0010170601
199,0.0010170601
200,0.0010170601
201,0.0010170601
202,0.0010170601
203,0.0010170601
204,0.0010170601
205,0.0010170601
206,0.0010170601
207,0.0010170601
208,0.0010170601
209,0.0010170601
210,0.0010170601
211,0.0010170601
212,0.0010170601
213,0.0010170601
214,0.0010170601
215,0.0010170601
216,0.0010170601
217,0.0010170601
218,0.0010170601
219,0.0010170601
220,0.0010170601
221,0.0010170601
222,0.0010170601
223,0.0010170601
224,0.0010170601
225,0.0010170601
226,0.0010170601
227,0.0010170601
228,0.0010170601
229,0.0010170601
230,0.0010170601
231,0.0010170601
232,0.0010170601
233,0.0010170601
234,0.0010170601
235,0.0010170601
236,0.0010170601
237,0.0010170601
238,0.0010170601
239,0.0010170601
240,0.0010170601
241,0.0010170601
242,0.0010170601
243,0.0010170601
244,0.0010170601
245,0.0010170601
246,0.0010170601
247,0.0010170601
248,0.0010170601
249,0.0010170601
250,0.0010170601
251,0.0010170601
252,0.0010170601
253,0.0010170601
254,0.0010170601
255,0.0010170601
256,0.0010170601
257,0.0010170601
258,0.0010170601
259,0.0010170601
260,0.0010170601
261,0.0010170601
262,0.0010170601
263,0.0010170601
264,0.0010170601
265,0.0010170601
266,0.0010170601
267,0.0010170601
268,0.0010170601
269,0.0010170601
270,0.0010170601
271,0.0010170601
272,0.0010170601
273,0.0010170601
274,0.0010170601
275,0.0010170601
276,0.0010170601
277,0.0010170601
278,0.0010170601
279,0.0010170601
280,0.0010170601
281,0.0010170601
282,0.0010170601
283,0.0010170601
284,0.0010170601
285,0.0010170601
286,0.0010170601
287,0.0010170601
288,0.0010170601
289,0.0010170601
290,0.0010170601
291,0.0010170601
292,0.0010170601
293,0.0010170601
294,0.0010170601
295,0.0010170601
296,0.0010170601
297,0.0010170601
298,0.0010170601
299,0.0010170601
300,0.0010170601
301,0.0010170601
302,0.0010170601
303,0.0010170601
304,0.0010170601
305,0.0010170601
306,0.0010170601
307,0.0010170601
308,0.0010170601
309,0.0010170601
310,0.0010170601
311,0.0010170601
312,0.0010170601
313,0.0010170601
314,0.0010170601
315,0.0010170601
316,0.0010170601
317,0.0010170601
318,0.0010170601
319,0.0010170601
320,0.0010170601
321,0.0010170601
322,0.0010170601
323,0.0010170601
324,0.0010170601
325,0.0010170601
326,0.0010170601
327,0.0010170601
328,0.0010170601
329,0.0010170601
330,0.0010170601
331,0.0010170601
332,0.0010170601
333,0.0010170601
334,0.0010170601
335,0.0010170601
336,0.0010170601
337,0.0010170601
338,0.0010170601
339,0.0010170601
340,0.0010170601
341,0.0010170601
342,0.0010170601
343,0.0010170601
344,0.0010170601
345,0.0010170601
346,0.0010170601
347,0.0010170601
348,0.0010170601
349,0.0010170601
350,0.0010170601
351,0.0010170601
352,0.0010170601
353,0.0010170601
354,0.0010170601
355,0.0010170601
356,0.0010170601
357,0.0010170601
358,0.0010170601
359,0.0010170601
360,0.0010170601
361,0.0010170601
362,0.0010170601
363,0.0010170601
364,0.0010170601
365,0.0010170601
366,0.0010170601
367,0.0010170601
368,0.0010170601
369,0.0010170601
370,0.0010170601
371,0.0010170601
372,0.0010170601
373,0.0010170601
374,0.0010170601
375,0.0010170601
376,0.0010170601
377,0.0010170601
378,0.0010170601
379,0.0010170601
380,0.0010170601
381,0.0010170601
382,0.0010170601
383,0.0010170601
384,0.0010170601
385,0.0010170601
386,0.0010170601
387,0.0010170601
388,0.0010170601
389,0.0010170601
390,0.0010170601
391,0.0010170601
392,0.0010170601
393,0.0010170601
394,0.0010170601
395,0.0010170601
396,0.0010170601
397,0.0010170601
398,0.0010170601
399,0.0010170601
400,0.0010170601
401,0.0010170601
402,0.0010170601
403,0.0010170601
404,0.0010170601
405,0.0010170601
406,0.0010170601
407,0.0010170601
408,0.0010170601
409,0.0010170601
410,0.0010170601
411,0.0010170601
412,0.0010170601
413,0.0010170601
414,0.0010170601
415,0.0010170601
416,0.0010170601
417,0.0010170601
418,0.0010170601
419,0.0010170601
420,0.0010170601
421,0.0010170601
422,0.0010170601
423,0.0010170601
424,0.0010170601
425,0.0010170601
426,0.0010170601
427,0.0010170601
428,0.0010170601
429,0.0010170601
430,0.0010170601
431,0.0010170601
