,0
0,0.002957623
1,0.002957623
2,0.002957623
3,0.002957623
4,0.002957623
5,0.002957623
6,0.002957623
7,0.002957623
8,0.002957623
9,0.002957623
10,0.002957623
11,0.002957623
12,0.002957623
13,0.002957623
14,0.002957623
15,0.002957623
16,0.002957623
17,0.002957623
18,0.002957623
19,0.002957623
20,0.002957623
21,0.002957623
22,0.002957623
23,0.002957623
24,0.002957623
25,0.002957623
26,0.002957623
27,0.002957623
28,0.002957623
29,0.002957623
30,0.002957623
31,0.002957623
32,0.002957623
33,0.002957623
34,0.002957623
35,0.002957623
36,0.002957623
37,0.002957623
38,0.002957623
39,0.002957623
40,0.002957623
41,0.002957623
42,0.002957623
43,0.002957623
44,0.002957623
45,0.002957623
46,0.002957623
47,0.002957623
48,0.002957623
49,0.002957623
50,0.002957623
51,0.002957623
52,0.002957623
53,0.002957623
54,0.002957623
55,0.002957623
56,0.002957623
57,0.002957623
58,0.002957623
59,0.002957623
60,0.002957623
61,0.002957623
62,0.002957623
63,0.002957623
64,0.002957623
65,0.002957623
66,0.002957623
67,0.002957623
68,0.002957623
69,0.002957623
70,0.002957623
71,0.002957623
72,0.002957623
73,0.002957623
74,0.002957623
75,0.002957623
76,0.002957623
77,0.002957623
78,0.002957623
79,0.002957623
80,0.002957623
81,0.002957623
82,0.002957623
83,0.002957623
84,0.002957623
85,0.002957623
86,0.002957623
87,0.002957623
88,0.002957623
89,0.002957623
90,0.002957623
91,0.002957623
92,0.002957623
93,0.002957623
94,0.002957623
95,0.002957623
96,0.002957623
97,0.002957623
98,0.002957623
99,0.002957623
100,0.002957623
101,0.002957623
102,0.002957623
103,0.002957623
104,0.002957623
105,0.002957623
106,0.002957623
107,0.002957623
108,0.002957623
109,0.002957623
110,0.002957623
111,0.002957623
112,0.002957623
113,0.002957623
114,0.002957623
115,0.002957623
116,0.002957623
117,0.002957623
118,0.002957623
119,0.002957623
120,0.002957623
121,0.002957623
122,0.002957623
123,0.002957623
124,0.002957623
125,0.002957623
126,0.002957623
127,0.002957623
128,0.002957623
129,0.002957623
130,0.002957623
131,0.002957623
132,0.002957623
133,0.002957623
134,0.002957623
135,0.002957623
136,0.002957623
137,0.002957623
138,0.002957623
139,0.002957623
140,0.002957623
141,0.002957623
142,0.002957623
143,0.002957623
144,0.002957623
145,0.002957623
146,0.002957623
147,0.002957623
148,0.002957623
149,0.002957623
150,0.002957623
151,0.002957623
152,0.002957623
153,0.002957623
154,0.002957623
155,0.002957623
156,0.002957623
157,0.002957623
158,0.002957623
159,0.002957623
160,0.002957623
161,0.002957623
162,0.002957623
163,0.002957623
164,0.002957623
165,0.002957623
166,0.002957623
167,0.002957623
168,0.002957623
169,0.002957623
170,0.002957623
171,0.002957623
172,0.002957623
173,0.002957623
174,0.002957623
175,0.002957623
176,0.002957623
177,0.002957623
178,0.002957623
179,0.002957623
180,0.002957623
181,0.002957623
182,0.002957623
183,0.002957623
184,0.002957623
185,0.002957623
186,0.002957623
187,0.002957623
188,0.002957623
189,0.002957623
190,0.002957623
191,0.002957623
192,0.002957623
193,0.002957623
194,0.002957623
195,0.002957623
196,0.002957623
197,0.002957623
198,0.002957623
199,0.002957623
200,0.002957623
201,0.002957623
202,0.002957623
203,0.002957623
204,0.002957623
205,0.002957623
206,0.002957623
207,0.002957623
208,0.002957623
209,0.002957623
210,0.002957623
211,0.002957623
212,0.002957623
213,0.002957623
214,0.002957623
215,0.002957623
216,0.002957623
217,0.002957623
218,0.002957623
219,0.002957623
220,0.002957623
221,0.002957623
222,0.002957623
223,0.002957623
224,0.002957623
225,0.002957623
226,0.002957623
227,0.002957623
228,0.002957623
229,0.002957623
230,0.002957623
231,0.002957623
232,0.002957623
233,0.002957623
234,0.002957623
235,0.002957623
236,0.002957623
237,0.002957623
238,0.002957623
