,0
0,0.0036408566
1,0.0036408566
2,0.0036408566
3,0.0036408566
4,0.0036408566
5,0.0036408566
6,0.0036408566
7,0.0036408566
8,0.0036408566
9,0.0036408566
10,0.0036408566
11,0.0036408566
12,0.0036408566
13,0.0036408566
14,0.0036408566
15,0.0036408566
16,0.0036408566
17,0.0036408566
18,0.0036408566
19,0.0036408566
20,0.0036408566
21,0.0036408566
22,0.0036408566
23,0.0036408566
24,0.0036408566
25,0.0036408566
26,0.0036408566
27,0.0036408566
28,0.0036408566
29,0.0036408566
30,0.0036408566
31,0.0036408566
32,0.0036408566
33,0.0036408566
34,0.0036408566
35,0.0036408566
36,0.0036408566
37,0.0036408566
38,0.0036408566
39,0.0036408566
40,0.0036408566
41,0.0036408566
42,0.0036408566
43,0.0036408566
44,0.0036408566
45,0.0036408566
46,0.0036408566
47,0.0036408566
48,0.0036408566
49,0.0036408566
50,0.0036408566
51,0.0036408566
52,0.0036408566
53,0.0036408566
54,0.0036408566
55,0.0036408566
56,0.0036408566
57,0.0036408566
58,0.0036408566
59,0.0036408566
60,0.0036408566
61,0.0036408566
62,0.0036408566
63,0.0036408566
64,0.0036408566
65,0.0036408566
66,0.0036408566
67,0.0036408566
68,0.0036408566
69,0.0036408566
70,0.0036408566
71,0.0036408566
72,0.0036408566
73,0.0036408566
74,0.0036408566
75,0.0036408566
76,0.0036408566
77,0.0036408566
78,0.0036408566
79,0.0036408566
80,0.0036408566
81,0.0036408566
82,0.0036408566
83,0.0036408566
84,0.0036408566
85,0.0036408566
86,0.0036408566
87,0.0036408566
88,0.0036408566
89,0.0036408566
90,0.0036408566
91,0.0036408566
92,0.0036408566
93,0.0036408566
94,0.0036408566
95,0.0036408566
96,0.0036408566
97,0.0036408566
98,0.0036408566
99,0.0036408566
100,0.0036408566
101,0.0036408566
102,0.0036408566
103,0.0036408566
104,0.0036408566
105,0.0036408566
106,0.0036408566
107,0.0036408566
108,0.0036408566
109,0.0036408566
110,0.0036408566
111,0.0036408566
112,0.0036408566
113,0.0036408566
114,0.0036408566
115,0.0036408566
116,0.0036408566
117,0.0036408566
118,0.0036408566
119,0.0036408566
120,0.0036408566
121,0.0036408566
122,0.0036408566
123,0.0036408566
124,0.0036408566
125,0.0036408566
126,0.0036408566
127,0.0036408566
128,0.0036408566
129,0.0036408566
130,0.0036408566
131,0.0036408566
132,0.0036408566
133,0.0036408566
134,0.0036408566
135,0.0036408566
136,0.0036408566
137,0.0036408566
138,0.0036408566
139,0.0036408566
140,0.0036408566
141,0.0036408566
142,0.0036408566
143,0.0036408566
144,0.0036408566
145,0.0036408566
146,0.0036408566
147,0.0036408566
148,0.0036408566
149,0.0036408566
150,0.0036408566
151,0.0036408566
152,0.0036408566
153,0.0036408566
154,0.0036408566
155,0.0036408566
156,0.0036408566
157,0.0036408566
158,0.0036408566
159,0.0036408566
160,0.0036408566
161,0.0036408566
162,0.0036408566
163,0.0036408566
164,0.0036408566
165,0.0036408566
166,0.0036408566
167,0.0036408566
168,0.0036408566
169,0.0036408566
170,0.0036408566
171,0.0036408566
172,0.0036408566
173,0.0036408566
174,0.0036408566
175,0.0036408566
176,0.0036408566
177,0.0036408566
178,0.0036408566
179,0.0036408566
180,0.0036408566
181,0.0036408566
182,0.0036408566
183,0.0036408566
184,0.0036408566
185,0.0036408566
186,0.0036408566
187,0.0036408566
188,0.0036408566
189,0.0036408566
190,0.0036408566
191,0.0036408566
192,0.0036408566
193,0.0036408566
194,0.0036408566
195,0.0036408566
196,0.0036408566
197,0.0036408566
198,0.0036408566
199,0.0036408566
200,0.0036408566
201,0.0036408566
202,0.0036408566
203,0.0036408566
204,0.0036408566
205,0.0036408566
206,0.0036408566
207,0.0036408566
208,0.0036408566
209,0.0036408566
210,0.0036408566
211,0.0036408566
212,0.0036408566
213,0.0036408566
214,0.0036408566
215,0.0036408566
216,0.0036408566
217,0.0036408566
218,0.0036408566
219,0.0036408566
220,0.0036408566
221,0.0036408566
222,0.0036408566
223,0.0036408566
224,0.0036408566
225,0.0036408566
226,0.0036408566
227,0.0036408566
228,0.0036408566
229,0.0036408566
230,0.0036408566
231,0.0036408566
232,0.0036408566
233,0.0036408566
234,0.0036408566
235,0.0036408566
236,0.0036408566
237,0.0036408566
238,0.0036408566
239,0.0036408566
240,0.0036408566
241,0.0036408566
242,0.0036408566
243,0.0036408566
244,0.0036408566
245,0.0036408566
246,0.0036408566
247,0.0036408566
248,0.0036408566
249,0.0036408566
250,0.0036408566
251,0.0036408566
252,0.0036408566
253,0.0036408566
254,0.0036408566
255,0.0036408566
256,0.0036408566
257,0.0036408566
258,0.0036408566
259,0.0036408566
260,0.0036408566
261,0.0036408566
262,0.0036408566
263,0.0036408566
264,0.0036408566
265,0.0036408566
266,0.0036408566
267,0.0036408566
268,0.0036408566
269,0.0036408566
270,0.0036408566
271,0.0036408566
272,0.0036408566
273,0.0036408566
274,0.0036408566
275,0.0036408566
276,0.0036408566
277,0.0036408566
278,0.0036408566
279,0.0036408566
280,0.0036408566
281,0.0036408566
282,0.0036408566
283,0.0036408566
284,0.0036408566
285,0.0036408566
286,0.0036408566
287,0.0036408566
288,0.0036408566
289,0.0036408566
290,0.0036408566
291,0.0036408566
292,0.0036408566
293,0.0036408566
294,0.0036408566
295,0.0036408566
296,0.0036408566
297,0.0036408566
298,0.0036408566
299,0.0036408566
300,0.0036408566
301,0.0036408566
302,0.0036408566
303,0.0036408566
304,0.0036408566
305,0.0036408566
306,0.0036408566
307,0.0036408566
308,0.0036408566
309,0.0036408566
310,0.0036408566
311,0.0036408566
312,0.0036408566
313,0.0036408566
314,0.0036408566
315,0.0036408566
316,0.0036408566
317,0.0036408566
318,0.0036408566
319,0.0036408566
320,0.0036408566
321,0.0036408566
322,0.0036408566
323,0.0036408566
324,0.0036408566
325,0.0036408566
326,0.0036408566
327,0.0036408566
328,0.0036408566
329,0.0036408566
330,0.0036408566
331,0.0036408566
332,0.0036408566
333,0.0036408566
334,0.0036408566
335,0.0036408566
336,0.0036408566
337,0.0036408566
338,0.0036408566
339,0.0036408566
340,0.0036408566
341,0.0036408566
342,0.0036408566
343,0.0036408566
344,0.0036408566
345,0.0036408566
346,0.0036408566
347,0.0036408566
348,0.0036408566
349,0.0036408566
350,0.0036408566
351,0.0036408566
352,0.0036408566
353,0.0036408566
354,0.0036408566
355,0.0036408566
356,0.0036408566
357,0.0036408566
358,0.0036408566
359,0.0036408566
360,0.0036408566
361,0.0036408566
362,0.0036408566
363,0.0036408566
364,0.0036408566
365,0.0036408566
366,0.0036408566
367,0.0036408566
368,0.0036408566
369,0.0036408566
370,0.0036408566
371,0.0036408566
372,0.0036408566
373,0.0036408566
374,0.0036408566
375,0.0036408566
376,0.0036408566
377,0.0036408566
378,0.0036408566
379,0.0036408566
380,0.0036408566
381,0.0036408566
382,0.0036408566
383,0.0036408566
384,0.0036408566
385,0.0036408566
386,0.0036408566
387,0.0036408566
388,0.0036408566
389,0.0036408566
390,0.0036408566
391,0.0036408566
392,0.0036408566
393,0.0036408566
394,0.0036408566
395,0.0036408566
396,0.0036408566
397,0.0036408566
398,0.0036408566
399,0.0036408566
400,0.0036408566
401,0.0036408566
402,0.0036408566
403,0.0036408566
404,0.0036408566
405,0.0036408566
406,0.0036408566
407,0.0036408566
408,0.0036408566
409,0.0036408566
410,0.0036408566
411,0.0036408566
412,0.0036408566
413,0.0036408566
414,0.0036408566
415,0.0036408566
416,0.0036408566
417,0.0036408566
418,0.0036408566
419,0.0036408566
420,0.0036408566
421,0.0036408566
422,0.0036408566
423,0.0036408566
424,0.0036408566
425,0.0036408566
426,0.0036408566
427,0.0036408566
428,0.0036408566
429,0.0036408566
430,0.0036408566
431,0.0036408566
432,0.0036408566
433,0.0036408566
434,0.0036408566
435,0.0036408566
436,0.0036408566
437,0.0036408566
438,0.0036408566
439,0.0036408566
440,0.0036408566
441,0.0036408566
442,0.0036408566
443,0.0036408566
444,0.0036408566
445,0.0036408566
446,0.0036408566
447,0.0036408566
448,0.0036408566
449,0.0036408566
450,0.0036408566
451,0.0036408566
