,0
0,-0.004181081
1,-0.0041810623
2,-0.004181096
3,-0.0041811145
4,-0.0041811555
5,-0.004181178
6,-0.0041811815
7,-0.004181178
8,-0.0041811853
9,-0.0041811964
10,-0.0041811815
11,-0.0041811815
12,-0.0041811815
13,-0.0041811815
14,-0.0041811815
15,-0.0041811815
16,-0.0041811815
17,-0.0041811815
18,-0.0041811815
19,-0.0041811815
20,-0.0041811815
21,-0.0041811815
22,-0.0041811815
23,-0.0041811815
24,-0.0041811815
25,-0.0041811815
26,-0.0041811815
27,-0.0041811815
28,-0.0041811815
29,-0.0041811815
30,-0.0041811815
31,-0.0041811815
32,-0.0041811815
33,-0.0041811815
34,-0.0041811815
35,-0.0041811815
36,-0.0041811815
37,-0.0041811815
38,-0.0041811815
39,-0.0041811815
40,-0.0041811815
41,-0.0041811815
42,-0.0041811815
43,-0.0041811815
44,-0.0041811815
45,-0.0041811815
46,-0.0041811815
47,-0.0041811815
48,-0.0041811815
49,-0.0041811815
50,-0.0041811815
51,-0.0041811815
52,-0.0041811815
53,-0.0041811815
54,-0.0041811815
55,-0.0041811815
56,-0.0041811815
57,-0.0041811815
58,-0.0041811815
59,-0.0041811815
60,-0.0041811815
61,-0.0041811815
62,-0.0041811815
63,-0.0041811815
64,-0.0041811815
65,-0.0041811815
66,-0.0041811815
67,-0.0041811815
68,-0.0041811815
69,-0.0041811815
70,-0.0041811815
71,-0.0041811815
72,-0.0041811964
73,-0.0041811666
74,-0.0041811964
75,-0.0041811815
76,-0.0041811815
77,-0.0041811815
78,-0.0041811815
79,-0.0041811815
80,-0.0041811815
81,-0.0041811815
82,-0.0041811815
83,-0.0041811815
84,-0.0041811815
85,-0.0041811815
86,-0.0041811815
87,-0.0041811815
88,-0.0041811815
89,-0.0041811815
90,-0.0041811815
91,-0.0041811815
92,-0.0041811815
93,-0.0041811815
94,-0.0041811815
95,-0.0041811815
96,-0.0041811815
97,-0.0041811815
98,-0.0041811815
99,-0.0041811815
100,-0.0041811815
101,-0.0041811815
102,-0.0041811815
103,-0.0041811815
104,-0.0041811815
105,-0.0041811815
106,-0.0041811815
107,-0.0041811815
108,-0.0041811815
109,-0.0041811815
110,-0.0041811815
111,-0.0041811815
112,-0.0041811815
113,-0.0041811815
114,-0.0041811815
115,-0.0041811815
116,-0.0041811815
117,-0.0041811815
118,-0.0041811815
119,-0.0041811815
120,-0.0041811815
121,-0.0041811815
122,-0.0041811815
123,-0.0041811815
124,-0.0041811815
125,-0.0041811815
126,-0.0041811815
127,-0.0041811815
128,-0.0041811815
129,-0.0041811815
130,-0.0041811815
131,-0.0041811815
132,-0.0041811815
133,-0.0041811815
134,-0.0041811815
135,-0.0041811815
136,-0.0041811815
137,-0.0041811815
138,-0.0041811815
139,-0.0041811815
140,-0.0041811815
141,-0.0041811815
142,-0.0041811815
143,-0.0041811815
144,-0.0041811815
145,-0.0041811815
146,-0.0041811815
147,-0.0041811815
148,-0.0041811815
149,-0.0041811815
150,-0.0041811815
151,-0.0041811815
152,-0.0041811815
153,-0.0041811815
154,-0.0041811815
155,-0.0041811815
156,-0.0041811815
157,-0.0041811815
158,-0.0041811815
159,-0.0041811815
160,-0.0041811815
161,-0.0041811815
162,-0.0041811815
163,-0.0041811815
164,-0.0041811815
165,-0.0041811815
166,-0.0041811815
167,-0.0041811815
168,-0.0041811815
169,-0.0041811815
170,-0.0041811815
171,-0.0041811815
172,-0.0041811815
173,-0.0041811815
174,-0.0041811815
175,-0.0041811815
176,-0.0041811815
177,-0.0041811815
178,-0.0041811815
179,-0.0041811815
180,-0.0041811815
181,-0.0041811815
182,-0.0041811815
183,-0.0041811815
184,-0.0041811815
185,-0.0041811815
186,-0.0041811815
187,-0.0041811815
188,-0.0041811815
189,-0.0041811815
190,-0.0041811815
191,-0.0041811815
192,-0.0041811815
193,-0.0041811815
194,-0.0041811815
195,-0.0041811815
196,-0.0041811815
197,-0.0041811815
198,-0.0041811815
199,-0.0041811815
200,-0.0041811815
201,0.00012177823
202,-0.006389638
